id,post_id,open_date,street,address,place_type,shop_centre,dns,lat,lon,response,district,post2,is_center,price,parking_count,parking_min_distance,finance_count,shop_count,distance_100,distance_500,cafe_count,culture_count,job_gov_count,metro_count,metro_min_distance,transport_count,transport_min_distance,working_days,work_hours,weekday_availability,office_hours,is_moscow
5093,,2014,ул. Сергия Радонежского,"ул. Сергия Радонежского, д. 6",КЦ,FALSE,FALSE,55.746752,37.6706264,"улица Сергия Радонежского, Швивая горка, Таганский район, Центральный административный округ, Москва, ЦФО, 105120, РФ",Таганский,105120,TRUE,266064,24,172.2894982,12,14,7.464714286,104.9082857,10,7,9,2,484.8501203,26,79.89258215,6,12,1,"пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00, пн.—пт.: 09:00—21:00 сб.: 10:00—17:00",TRUE
1327,,2013,ул. Снежная,"ул. Снежная, 16, корп. 1",КЦ,FALSE,FALSE,55.8504728,37.643794,"Снежная улица, Свиблово, район Свиблово, Северо-Восточный административный округ, Москва, ЦФО, 129323, РФ",Свиблово,129323,FALSE,166074,43,31.05768962,0,6,3.745428571,61.44714286,1,0,0,0,,12,94.984493,7,12,2,['пн.—вс.: 09:00—21:00'],TRUE
27039,,2019,ул. Совхозная,"ул. Совхозная, дом 39",КЦ,FALSE,FALSE,55.9027551,37.4908864,"ул. Совхозная, Лихачёвское шоссе, Левобережный, Химки, городской округ Химки, Московская область, ЦФО, 141406, РФ",Левобережный,141406,FALSE,156453,29,61.7421755,6,14,5.890857143,76.05457143,3,0,4,1,241.1602699,15,50.39938509,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
23771,,2018,ул. Ярцевская,"ул. Ярцевская, дом 24",КЦ,FALSE,FALSE,55.7358886,37.4085495,"Ярцевская улица, Кунцево, Москва, Западный административный округ, Москва, ЦФО, 121451, РФ",Москва,121451,FALSE,227892,19,104.6613523,2,15,7.646285714,101.9117143,10,1,1,1,275.3417852,18,33.51568891,6,12,1,"пн.—пт.: 09:00—21:00 сб.: 10:00—17:00, пн.—пт.: 11:00—20:00",TRUE
26378,,2018,ш. Дмитровское,"ш. Дмитровское, дом 13А",КЦ,FALSE,FALSE,56.5202402,38.1261475,"Дмитровское, Сергиево-Посадский район, Московская область, ЦФО, РФ",Московская область,ЦФО,FALSE,227892,61,42.17573478,4,27,2.783142857,86.52828571,7,1,3,1,140.3639892,14,96.4564869,6,11,1,"пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00  перерыв: 13:00—14:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00",TRUE
23153,111033,2018,пл. Красноказарменная,"пл. Красноказарменная, дом 1",ОПС Б1_2,FALSE,FALSE,55.7539224,37.709336,"Красноказарменная улица, Квартал Свобода, Андроново, район Лефортово, Юго-Восточный административный округ, Москва, ЦФО, 111024, РФ",Андроново,111024,FALSE,227892,21,38.00845247,2,8,2.311571429,104.2278571,11,6,9,0,,11,149.648731,6,11,1,,TRUE
15661,127273,2017,аллея Березовая,"аллея Березовая, дом 9, стр. 2",ОПС Б1_2,FALSE,FALSE,55.5699109,37.1263801,"Березовая аллея, Красные Горки, Новомосковский административный округ, Москва, ЦФО, 143391, РФ",Новомосковский административный округ,143391,FALSE,227892,34,53.03235225,0,14,4.105428571,45.48228571,3,2,3,0,,11,74.64178955,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
7941,127474,2016,бр Бескудниковский,"бр Бескудниковский, дом 12",ОПС Б1_2,FALSE,FALSE,55.8680301,37.550802,"Москва, 24 с1, Селигерская улица, Бескудниково, Бескудниковский район, Северный административный округ, Москва, ЦФО, 127247, РФ",Селигерская улица,127247,FALSE,227892,24,68.7539869,5,11,4.915714286,59.48428571,3,2,2,0,,13,67.34635327,6,11,1,,TRUE
8430,127486,2016,бр Бескудниковский,"бр Бескудниковский, дом 55, к.1",ОПС Б1_2,FALSE,FALSE,55.8680301,37.550802,"Москва, 24 с1, Селигерская улица, Бескудниково, Бескудниковский район, Северный административный округ, Москва, ЦФО, 127247, РФ",Селигерская улица,127247,FALSE,227892,33,55.7657961,2,12,2.349714286,48.27571429,5,3,1,0,,9,117.9411447,6,11,1,,TRUE
12778,109125,2017,бр Волжский,"бр Волжский, дом 16, к.1",ОПС Б1_2,FALSE,FALSE,55.6999469,37.7523237,"Волжский, 113А к1, Волжский бульвар, Кузьминки, район Кузьминки, Юго-Восточный административный округ, Москва, ЦФО, 109462, РФ",Волжский бульвар,109462,FALSE,227892,19,111.2040464,5,10,1.832428571,38.28314286,7,1,5,0,,8,43.27071348,6,11,1,,TRUE
12749,109145,2017,бр Жулебинский,"бр Жулебинский, дом 1",ОПС Б1,FALSE,FALSE,55.6962232,37.8529035,"Жулебинский бульвар, 2-й микрорайон Жулебино, Жулебино, район Выхино-Жулебино, Юго-Восточный административный округ, Москва, ЦФО, 109153, РФ",Жулебино,109153,FALSE,132965,40,67.01891422,2,8,3.034714286,53.51442857,4,0,4,0,,0,,6,11,1,,TRUE
11470,109156,2017,бр Жулебинский,"бр Жулебинский, дом 28, к.1",ОПС Б1,FALSE,FALSE,55.6962232,37.8529035,"Жулебинский бульвар, 2-й микрорайон Жулебино, Жулебино, район Выхино-Жулебино, Юго-Восточный административный округ, Москва, ЦФО, 109153, РФ",Жулебино,109153,FALSE,132965,76,20.20445727,4,22,2.211,42.96714286,7,2,4,0,,19,291.0151152,6,11,1,,TRUE
8434,107258,2016,бр Маршала Рокоссовского,"бр Маршала Рокоссовского, дом 33/12",ОПС Б1_2,FALSE,FALSE,55.8096594,37.7252083,"бульвар Маршала Рокоссовского, Черкизово, район Преображенское, Восточный административный округ, Москва, ЦФО, 107370, РФ",Преображенское,107370,FALSE,188169,55,98.46787988,0,25,4.609571429,64.64642857,3,0,3,0,,16,151.7184552,6,11,1,,TRUE
10166,107370,2017,бр Маршала Рокоссовского,"бр Маршала Рокоссовского, дом 7, к.4",ОПС Б1,FALSE,FALSE,55.8096594,37.7252083,"бульвар Маршала Рокоссовского, Черкизово, район Преображенское, Восточный административный округ, Москва, ЦФО, 107370, РФ",Преображенское,107370,FALSE,188169,57,64.92537313,1,31,2.570714286,47.53,4,0,5,0,,9,373.6608226,6,11,1,,TRUE
12766,117186,2017,бр Нагорный,"бр Нагорный, дом 10",ОПС Б1_2,FALSE,FALSE,55.6703681,37.6163609,"Нагорный, Москва, Южный административный округ, Москва, ЦФО, 115230, РФ",Южный административный округ,115230,FALSE,227892,17,155.1449283,2,18,3.102857143,52.49914286,2,0,2,0,,6,74.57087452,6,11,1,,TRUE
12765,109144,2017,бр Новочеркасский,"бр Новочеркасский, дом 44",ОПС Б1_2,FALSE,FALSE,55.6464639,37.7271605,"Новочеркасский бульвар, Марьино, район Марьино, Юго-Восточный административный округ, Москва, ЦФО, 109369, РФ",Марьино,109369,FALSE,135354,25,184.4250154,4,15,3.275857143,60.71242857,7,2,4,0,,0,,6,11,1,,TRUE
9683,109651,2017,бр Новочеркасский,"бр Новочеркасский, дом 5 стр.2",ОПС Б1_2,FALSE,FALSE,55.6464639,37.7271605,"Новочеркасский бульвар, Марьино, район Марьино, Юго-Восточный административный округ, Москва, ЦФО, 109369, РФ",Марьино,109369,FALSE,135354,24,84.12007033,2,9,2.505714286,45.00957143,5,0,3,0,,15,137.8315986,6,11,1,,TRUE
16936,121609,2017,бр Осенний,"бр Осенний, дом 11",ОПС Б1_2,FALSE,FALSE,55.7536549,37.4090276,"Осенний бульвар, Крылатское, район Крылатское, Западный административный округ, Москва, ЦФО, 121609, РФ",Крылатское,121609,FALSE,189894,30,99.27897782,3,11,3.399,71.44171429,2,0,3,1,264.2697374,6,76.28019307,6,11,1,,TRUE
11673,117452,2017,бр Симферопольский,"бр Симферопольский, дом 22 к.1",ОПС Б1_2,FALSE,FALSE,55.6620683,37.6120492,"Симферопольский бульвар, Нагорный, Нагорный район, Южный административный округ, Москва, ЦФО, 117638, РФ",Нагорный,117638,FALSE,167467,41,78.13044367,3,23,3.307285714,60.30871429,6,0,7,0,,15,147.0452276,6,11,1,,TRUE
16681,121609,,бр Сиреневый,"бр Сиреневый, дом 11",ОПС Б1_2,FALSE,FALSE,55.9290838,37.9844458,"Сиреневый, Щёлково, городской округ Щёлково, Московская область, ЦФО, 141100, РФ",городской округ Щёлково,141100,FALSE,227892,94,74.64178955,0,18,1.106285714,61.445,6,2,6,0,,11,163.788545,6,11,1,,TRUE
14080,105425,2017,бр Сиреневый,"бр Сиреневый, дом 15А",ОПС Б1_2,FALSE,FALSE,55.9290838,37.9844458,"Сиреневый, Щёлково, городской округ Щёлково, Московская область, ЦФО, 141100, РФ",городской округ Щёлково,141100,FALSE,227892,75,18.87926961,0,18,3.862428571,76.39128571,12,2,8,0,,12,168.4551695,6,11,1,,TRUE
8823,105484,2016,бр Сиреневый,"бр Сиреневый, дом 65, к.1",ОПС Б1_2,FALSE,FALSE,55.9290838,37.9844458,"Сиреневый, Щёлково, городской округ Щёлково, Московская область, ЦФО, 141100, РФ",городской округ Щёлково,141100,FALSE,227892,90,38.69818556,1,14,1.527142857,69.02528571,7,2,7,0,,13,197.5357769,6,11,1,,TRUE
9674,121352,2016,бр Славянский,"бр Славянский, дом 5, к.1",ОПС Б1,FALSE,FALSE,55.7811357,38.6521041,"Славянский, Павловская улица, Париж, Павловский Посад, городской округ Павловский Посад, Московская область, ЦФО, 142500, РФ",Париж,142500,FALSE,227892,27,36.1305028,1,14,5.223571429,117.632,2,0,0,1,322.9101977,15,119.0128889,6,11,1,,TRUE
13231,107045,,бр Сретенский,"бр Сретенский, дом 5",ОПС Б1,FALSE,FALSE,55.7647878,37.6310718,"Сретенский переулок, Мещанский район, Центральный административный округ, Москва, ЦФО, 101000, РФ",Центральный административный округ,101000,TRUE,227892,8,244.2670808,7,11,7.884,148.6308571,18,45,29,3,309.2921229,5,164.3316794,6,11,1,,TRUE
12755,109384,2017,бр Тихорецкий,"бр Тихорецкий, дом 2, к.1",ОПС Б1,FALSE,FALSE,55.6779586,37.7777006,"Тихорецкий бульвар, Люблино, район Люблино, Юго-Восточный административный округ, Москва, ЦФО, 109387, РФ",Люблино,109387,FALSE,136747,21,45.82113861,1,6,2.854142857,48.50442857,5,0,3,0,,0,,6,11,1,,TRUE
7592,125364,2016,бр Химкинский,"бр Химкинский, дом 1",ОПС Б1_2,FALSE,FALSE,55.8507282,37.4524052,"Химкинский бульвар, район Южное Тушино, Северо-Западный административный округ, Москва, ЦФО, 125364, РФ",Северо-Западный административный округ,125364,FALSE,227892,25,65.76062493,1,14,4.977,65.05871429,5,1,3,0,,9,88.78088194,6,11,1,,TRUE
